transaction_id,token_id,buyer_id,seller_id,quantity,starting_price,ending_price,total_amount_usdc,transaction_type,swap_api_reference,original_currency,status,reversal_reason,timestamp,on_chain_tx_hash,merkle_proof_hash
4617,10,f9a364c8-f5ca-455f-9b3e-a30222254e3f,9f6578ec-1783-44c7-8ca7-0f2d1de60334,14,1.348243,1.348542,18.877495,primary,,USD,completed,,2025-08-08,,
4618,10,dbcdfe3b-0069-4825-9fb2-6a194909942a,9f6578ec-1783-44c7-8ca7-0f2d1de60334,39,1.348565,1.349439,52.611078,primary,,USD,completed,,2025-12-02,,
4619,10,504d642f-3630-4ba3-94ec-e079f7ebe0e2,9f6578ec-1783-44c7-8ca7-0f2d1de60334,30,1.349462,1.350129,40.493865,primary,,USD,completed,,2025-04-25,,
4620,10,1a895337-97c7-4675-af5f-1eee57a6c19c,9f6578ec-1783-44c7-8ca7-0f2d1de60334,38,1.350152,1.351003,51.321945,primary,,USD,completed,,2025-05-08,,
4621,10,b693605e-b55d-49e6-9e56-2e1f8622a883,9f6578ec-1783-44c7-8ca7-0f2d1de60334,8,1.351026,1.351187,10.808852,primary,,USD,completed,,2025-12-20,,
4622,10,22b528eb-9671-425e-ad78-a276cb20b990,9f6578ec-1783-44c7-8ca7-0f2d1de60334,31,1.35121,1.3519,41.898205,primary,,USD,completed,,2025-11-01,,
4623,10,9fd92a6c-38d6-4de0-a546-d38f01a14660,9f6578ec-1783-44c7-8ca7-0f2d1de60334,30,1.351923,1.35259,40.567695,primary,,USD,completed,,2025-04-03,,
4624,10,ced76e2b-c0d7-4e88-8f9e-8941a81279c8,9f6578ec-1783-44c7-8ca7-0f2d1de60334,6,1.352613,1.352728,8.116023,primary,,USD,completed,,2025-04-01,,
4625,10,d037d9ab-8c08-4971-a027-55ff4cd95904,9f6578ec-1783-44c7-8ca7-0f2d1de60334,28,1.352751,1.353372,37.885722,primary,,USD,completed,,2025-07-29,,
4626,10,311fcd82-e427-4743-8743-92b55608ae52,9f6578ec-1783-44c7-8ca7-0f2d1de60334,10,1.353395,1.353602,13.534985,primary,,USD,completed,,2025-06-06,,
4627,10,dbc24907-1472-4395-9721-ad229d99ca5d,9f6578ec-1783-44c7-8ca7-0f2d1de60334,8,1.353625,1.353786,10.829644,primary,,USD,completed,,2025-01-19,,
4628,10,dbcdfe3b-0069-4825-9fb2-6a194909942a,9f6578ec-1783-44c7-8ca7-0f2d1de60334,30,1.353809,1.354476,40.624275,primary,,USD,completed,,2025-09-18,,
4629,10,07bbe97c-20ec-4947-9f85-57d8f5f0d3dd,9f6578ec-1783-44c7-8ca7-0f2d1de60334,49,1.354499,1.355603,66.397499,primary,,USD,completed,,2025-12-10,,
4630,10,856889f7-6b6f-46b7-85d7-7497b8d4b848,9f6578ec-1783-44c7-8ca7-0f2d1de60334,27,1.355626,1.356224,36.609975,primary,,USD,completed,,2025-10-26,,
4631,10,151c392f-9e1b-4d7e-9b09-4638284d0f48,9f6578ec-1783-44c7-8ca7-0f2d1de60334,3,1.356247,1.356293,4.06881,primary,,USD,completed,,2025-05-10,,
4632,10,e83bb8a0-b326-49c5-bcdf-8141b006d22f,9f6578ec-1783-44c7-8ca7-0f2d1de60334,39,1.356316,1.35719,52.913367,primary,,USD,completed,,2025-03-29,,
4633,10,18442e7b-1fce-4aaf-99fd-27fa2a1b4f9e,9f6578ec-1783-44c7-8ca7-0f2d1de60334,11,1.357213,1.357443,14.930608,primary,,USD,completed,,2025-03-01,,
4634,10,d093367b-3518-44ff-8dc9-a6c21ca3441c,9f6578ec-1783-44c7-8ca7-0f2d1de60334,21,1.357466,1.357926,28.511616,primary,,USD,completed,,2025-08-10,,
4635,10,e1839b43-46d5-4325-a112-eb2b8c961257,9f6578ec-1783-44c7-8ca7-0f2d1de60334,13,1.357949,1.358225,17.655131,primary,,USD,completed,,2025-04-21,,
4636,10,85ab9b07-b68b-46c7-bb8e-7106d5338ee7,9f6578ec-1783-44c7-8ca7-0f2d1de60334,22,1.358248,1.358731,29.886769,primary,,USD,completed,,2025-03-30,,
4637,10,d551b8d4-c693-4648-ad7b-5b4a1f0e6162,9f6578ec-1783-44c7-8ca7-0f2d1de60334,47,1.358754,1.359812,63.886301,primary,,USD,completed,,2025-10-31,,
4638,10,2d7edd8b-ef04-4ce5-ac26-03d82c2e0df6,9f6578ec-1783-44c7-8ca7-0f2d1de60334,22,1.359835,1.360318,29.921683,primary,,USD,completed,,2025-12-10,,
4639,10,859f821d-8676-41c4-ad33-cdb5bbb89236,9f6578ec-1783-44c7-8ca7-0f2d1de60334,41,1.360341,1.361261,55.792841,primary,,USD,completed,,2025-11-01,,
4640,10,22f19115-a1e8-4718-99da-84668b5f83ce,9f6578ec-1783-44c7-8ca7-0f2d1de60334,20,1.361284,1.361721,27.23005,primary,,USD,completed,,2025-07-06,,
4641,10,924b0570-0dd1-4c27-af1d-cb2bb06751f1,9f6578ec-1783-44c7-8ca7-0f2d1de60334,40,1.361744,1.362641,54.4877,primary,,USD,completed,,2025-09-24,,
4642,10,78a3290e-f026-4ece-a1a7-e72a0c1c30ac,9f6578ec-1783-44c7-8ca7-0f2d1de60334,14,1.362664,1.362963,19.079389,primary,,USD,completed,,2025-06-21,,
4643,10,19fd17c8-e483-4393-8a43-8df4ddb038d9,9f6578ec-1783-44c7-8ca7-0f2d1de60334,18,1.362986,1.363377,24.537267,primary,,USD,completed,,2025-04-26,,
4644,10,9c056504-e153-41ff-8eeb-f36bae4374bc,9f6578ec-1783-44c7-8ca7-0f2d1de60334,11,1.3634,1.36363,14.998665,primary,,USD,completed,,2025-06-09,,
4645,10,1bed687e-1cb1-4828-98b9-ab272616aa56,9f6578ec-1783-44c7-8ca7-0f2d1de60334,50,1.363653,1.36478,68.210825,primary,,USD,completed,,2025-11-26,,
4646,10,80ff6301-4e39-47fc-9068-ea7feb963a70,9f6578ec-1783-44c7-8ca7-0f2d1de60334,8,1.364803,1.364964,10.919068,primary,,USD,completed,,2025-06-27,,
4647,10,7773e811-dffd-49dc-b007-bdfc3f2911df,9f6578ec-1783-44c7-8ca7-0f2d1de60334,48,1.364987,1.366068,65.54532,primary,,USD,completed,,2025-07-01,,
4648,10,6513bcd3-d61b-4b1c-9288-eea0cdb0aa7b,9f6578ec-1783-44c7-8ca7-0f2d1de60334,34,1.366091,1.36685,46.459997,primary,,USD,completed,,2025-04-09,,
4649,10,216ca772-bac4-4de3-b4ca-c5569367eabc,9f6578ec-1783-44c7-8ca7-0f2d1de60334,31,1.366873,1.367563,42.383758,primary,,USD,completed,,2025-04-07,,
4650,10,7efb1e33-bd71-4c63-bcbd-59c9ed80f963,9f6578ec-1783-44c7-8ca7-0f2d1de60334,10,1.367586,1.367793,13.676895,primary,,USD,completed,,2025-07-26,,
4651,10,0dd6b99a-318f-4143-9aa3-514af767bedb,9f6578ec-1783-44c7-8ca7-0f2d1de60334,35,1.367816,1.368598,47.887245,primary,,USD,completed,,2025-02-15,,
4652,10,d6bfe400-e5cf-4b92-99b3-91e4a28886bf,9f6578ec-1783-44c7-8ca7-0f2d1de60334,37,1.368621,1.369449,50.654295,primary,,USD,completed,,2025-10-01,,
4653,10,bd8fe670-338a-4624-8df9-05ddffbbf165,9f6578ec-1783-44c7-8ca7-0f2d1de60334,33,1.369472,1.370208,45.20472,primary,,USD,completed,,2025-11-09,,
4654,10,7d3b1209-b9ff-44bf-ae9e-e12033d4c2d6,9f6578ec-1783-44c7-8ca7-0f2d1de60334,11,1.370231,1.370461,15.073806,primary,,USD,completed,,2025-02-02,,
4655,10,8e12184d-c7ad-43b8-b8f7-0228aebd7b80,9f6578ec-1783-44c7-8ca7-0f2d1de60334,3,1.370484,1.37053,4.111521,primary,,USD,completed,,2025-02-23,,
4656,10,6baf12fd-2e85-480c-a11d-acc7803328dd,9f6578ec-1783-44c7-8ca7-0f2d1de60334,25,1.370553,1.371105,34.270725,primary,,USD,completed,,2025-03-02,,
4657,10,0d12bd34-9d9b-40a9-b24e-174ebe14ce64,9f6578ec-1783-44c7-8ca7-0f2d1de60334,50,1.371128,1.372255,68.584575,primary,,USD,completed,,2025-07-07,,
4658,10,96806fa0-ee9b-4be7-b673-89d330e11242,9f6578ec-1783-44c7-8ca7-0f2d1de60334,34,1.372278,1.373037,46.670355,primary,,USD,completed,,2025-02-18,,
4659,10,4dc4bd78-78d1-41c8-b05e-cb79b3a0ca9e,9f6578ec-1783-44c7-8ca7-0f2d1de60334,21,1.37306,1.37352,28.83909,primary,,USD,completed,,2025-01-05,,
4660,10,539f4172-b2d5-4e8d-9183-59bde437d8c0,9f6578ec-1783-44c7-8ca7-0f2d1de60334,18,1.373543,1.373934,24.727293,primary,,USD,completed,,2025-10-07,,
4661,10,925a5c9f-0bcd-4ce2-88d5-ec9dcc363e8f,9f6578ec-1783-44c7-8ca7-0f2d1de60334,30,1.373957,1.374624,41.228715,primary,,USD,completed,,2025-12-06,,
4662,10,147d63b2-44ad-4914-a736-99e34017a386,9f6578ec-1783-44c7-8ca7-0f2d1de60334,37,1.374647,1.375475,50.877257,primary,,USD,completed,,2025-01-10,,
4663,10,8b536238-8eb9-4701-b5e4-859d8c83211b,9f6578ec-1783-44c7-8ca7-0f2d1de60334,33,1.375498,1.376234,45.403578,primary,,USD,completed,,2025-09-05,,
4664,10,81df8e1c-6cec-44b8-bb41-995277258872,9f6578ec-1783-44c7-8ca7-0f2d1de60334,31,1.376257,1.376947,42.674662,primary,,USD,completed,,2025-11-30,,
4665,10,025f422c-1e07-42ba-aca0-f6ec1770aea7,9f6578ec-1783-44c7-8ca7-0f2d1de60334,45,1.37697,1.377982,61.98642,primary,,USD,completed,,2025-08-27,,
4666,10,e82b1f23-7ff7-4cb7-a522-b19f85c8e981,9f6578ec-1783-44c7-8ca7-0f2d1de60334,49,1.378005,1.379109,67.549293,primary,,USD,completed,,2025-08-23,,
4667,10,731ef6ee-a9e7-4e9d-8455-aa7ba16282a0,9f6578ec-1783-44c7-8ca7-0f2d1de60334,45,1.379132,1.380144,62.08371,primary,,USD,completed,,2025-10-26,,
4668,10,f5386a0b-9292-4f60-855c-d0808dac355d,9f6578ec-1783-44c7-8ca7-0f2d1de60334,23,1.380167,1.380673,31.74966,primary,,USD,completed,,2025-05-26,,
4669,10,f4e9bb25-b811-4ff8-824e-6d3c70c5f9a2,9f6578ec-1783-44c7-8ca7-0f2d1de60334,25,1.380696,1.381248,34.5243,primary,,USD,completed,,2025-12-16,,
4670,10,e0a32bc6-fed6-4cb4-94ae-371cb26dee9c,9f6578ec-1783-44c7-8ca7-0f2d1de60334,11,1.381271,1.381501,15.195246,primary,,USD,completed,,2025-02-28,,
4671,10,40c61c08-82c8-4f77-b4d6-5dab7d11c563,9f6578ec-1783-44c7-8ca7-0f2d1de60334,44,1.381524,1.382513,60.808814,primary,,USD,completed,,2025-08-04,,
4672,10,84888318-53f2-4732-841d-927b79f3fc2e,9f6578ec-1783-44c7-8ca7-0f2d1de60334,37,1.382536,1.383364,51.16915,primary,,USD,completed,,2025-12-16,,
4673,10,399cfb99-a415-41e9-8704-243df0fd35dd,9f6578ec-1783-44c7-8ca7-0f2d1de60334,28,1.383387,1.384008,38.74353,primary,,USD,completed,,2025-08-23,,
4674,10,ef85ca99-513d-468d-90e0-c52458c7d7a1,9f6578ec-1783-44c7-8ca7-0f2d1de60334,21,1.384031,1.384491,29.069481,primary,,USD,completed,,2025-06-26,,
4675,10,155c60d6-e6bd-455b-9460-8a69ea6db19c,9f6578ec-1783-44c7-8ca7-0f2d1de60334,17,1.384514,1.384882,23.539866,primary,,USD,completed,,2025-04-06,,
4676,10,ee28e9a3-fbdb-4522-8057-436c8d69b0ff,9f6578ec-1783-44c7-8ca7-0f2d1de60334,14,1.384905,1.385204,19.390763,primary,,USD,completed,,2025-04-09,,
4677,10,3512837d-b36b-4822-9456-f7ab652e3b32,9f6578ec-1783-44c7-8ca7-0f2d1de60334,17,1.385227,1.385595,23.551987,primary,,USD,completed,,2025-11-19,,
4678,10,70868cb8-a688-40d8-8fb0-1fa519643e82,9f6578ec-1783-44c7-8ca7-0f2d1de60334,25,1.385618,1.38617,34.64735,primary,,USD,completed,,2025-01-03,,
4679,10,e297b2a1-5df2-4803-95a4-985e2c6678ea,9f6578ec-1783-44c7-8ca7-0f2d1de60334,41,1.386193,1.387113,56.852773,primary,,USD,completed,,2025-04-13,,
4680,10,73e01b97-efc3-42a0-aae1-89e461db5fd6,9f6578ec-1783-44c7-8ca7-0f2d1de60334,39,1.387136,1.38801,54.115347,primary,,USD,completed,,2025-01-22,,
4681,10,24a01e0b-fd20-42c3-9d91-c49066b12174,9f6578ec-1783-44c7-8ca7-0f2d1de60334,34,1.388033,1.388792,47.206025,primary,,USD,completed,,2025-02-23,,
4682,10,836c0429-27c6-4ed8-9a8a-1a19171213ed,9f6578ec-1783-44c7-8ca7-0f2d1de60334,18,1.388815,1.389206,25.002189,primary,,USD,completed,,2025-05-18,,
4683,10,5b86d614-ce04-4b22-920e-762f665bad07,9f6578ec-1783-44c7-8ca7-0f2d1de60334,14,1.389229,1.389528,19.451299,primary,,USD,completed,,2025-02-15,,
4684,10,d72a7de3-bbd6-48ed-8ac1-9916de424618,9f6578ec-1783-44c7-8ca7-0f2d1de60334,9,1.389551,1.389735,12.506787,primary,,USD,completed,,2025-12-14,,
4685,10,b9c9c05c-0c92-4e55-9e77-f9a0cb6802c0,9f6578ec-1783-44c7-8ca7-0f2d1de60334,20,1.389758,1.390195,27.79953,primary,,USD,completed,,2025-08-11,,
4686,10,d14c07fc-6428-497a-9f2e-231614889828,9f6578ec-1783-44c7-8ca7-0f2d1de60334,1,1.390218,1.390218,1.390218,primary,,USD,completed,,2025-10-22,,
4687,10,608443c9-b824-4863-a675-fdcf5860498c,9f6578ec-1783-44c7-8ca7-0f2d1de60334,38,1.390241,1.391092,52.845327,primary,,USD,completed,,2025-05-02,,
4688,10,0b608398-aa5e-4aff-ae25-2775b79b32aa,9f6578ec-1783-44c7-8ca7-0f2d1de60334,24,1.391115,1.391644,33.393108,primary,,USD,completed,,2025-01-18,,
4689,10,8101ebe6-104b-414e-b7e3-9689b2954b75,9f6578ec-1783-44c7-8ca7-0f2d1de60334,41,1.391667,1.392587,57.077207,primary,,USD,completed,,2025-03-04,,
4690,10,9c88c38c-dd1a-4622-a1f0-9f3ee13b6810,9f6578ec-1783-44c7-8ca7-0f2d1de60334,44,1.39261,1.393599,61.296598,primary,,USD,completed,,2025-10-09,,
4691,10,424c4ee7-bf85-4925-935c-999139018156,9f6578ec-1783-44c7-8ca7-0f2d1de60334,35,1.393622,1.394404,48.790455,primary,,USD,completed,,2025-06-24,,
4692,10,4f588372-bd1e-4532-a0b2-4bb5b5e18131,9f6578ec-1783-44c7-8ca7-0f2d1de60334,47,1.394427,1.395485,65.562932,primary,,USD,completed,,2025-04-25,,
4693,10,3f88cf5e-c13c-4118-b266-2d99c6db8bf1,9f6578ec-1783-44c7-8ca7-0f2d1de60334,26,1.395508,1.396083,36.290683,primary,,USD,completed,,2025-11-24,,
4694,10,216ca772-bac4-4de3-b4ca-c5569367eabc,9f6578ec-1783-44c7-8ca7-0f2d1de60334,1,1.396106,1.396106,1.396106,primary,,USD,completed,,2025-01-23,,
4695,10,ab473e4c-eac7-4f5e-bc79-c5415a60f009,9f6578ec-1783-44c7-8ca7-0f2d1de60334,34,1.396129,1.396888,47.481289,primary,,USD,completed,,2025-05-31,,
4696,10,10de8800-057b-4859-80b5-c1ec621e366b,9f6578ec-1783-44c7-8ca7-0f2d1de60334,14,1.396911,1.39721,19.558847,primary,,USD,completed,,2025-03-29,,
4697,10,f19f67fa-aa01-49aa-8bc2-c08022609b78,9f6578ec-1783-44c7-8ca7-0f2d1de60334,19,1.397233,1.397647,26.55136,primary,,USD,completed,,2025-10-25,,
4698,10,64620d4b-7227-4865-b084-ffb2a2a27a05,9f6578ec-1783-44c7-8ca7-0f2d1de60334,9,1.39767,1.397854,12.579858,primary,,USD,completed,,2025-04-26,,
4699,10,93f1c69d-b5cc-455b-9eb5-37d2cb7ebe61,9f6578ec-1783-44c7-8ca7-0f2d1de60334,25,1.397877,1.398429,34.953825,primary,,USD,completed,,2025-07-21,,
4700,10,ed1a47f4-78a9-408f-9163-227eff58b5f8,9f6578ec-1783-44c7-8ca7-0f2d1de60334,12,1.398452,1.398705,16.782942,primary,,USD,completed,,2025-10-22,,
4701,10,b32ddf7b-e980-4ac7-a9b3-ea44f07e7ca0,9f6578ec-1783-44c7-8ca7-0f2d1de60334,28,1.398728,1.399349,39.173078,primary,,USD,completed,,2025-11-28,,
4702,10,a4664412-ff54-418c-9387-950552c40473,9f6578ec-1783-44c7-8ca7-0f2d1de60334,50,1.399372,1.400499,69.996775,primary,,USD,completed,,2025-04-27,,
4703,10,051879dc-59f9-452f-be5a-261fc525cda5,9f6578ec-1783-44c7-8ca7-0f2d1de60334,1,1.400522,1.400522,1.400522,primary,,USD,completed,,2025-04-16,,
4704,10,97eb01a4-ffec-4884-be53-5533a43d9276,9f6578ec-1783-44c7-8ca7-0f2d1de60334,22,1.400545,1.401028,30.817303,primary,,USD,completed,,2025-08-02,,
4705,10,c2c2b6c4-cc1c-47cb-add5-bd6c545030a2,9f6578ec-1783-44c7-8ca7-0f2d1de60334,25,1.401051,1.401603,35.033175,primary,,USD,completed,,2025-07-18,,
4706,10,504d642f-3630-4ba3-94ec-e079f7ebe0e2,9f6578ec-1783-44c7-8ca7-0f2d1de60334,40,1.401626,1.402523,56.08298,primary,,USD,completed,,2025-10-12,,
4707,10,07223c32-e65d-4617-a698-aefc62bacc90,9f6578ec-1783-44c7-8ca7-0f2d1de60334,4,1.402546,1.402615,5.610322,primary,,USD,completed,,2025-03-15,,
4708,10,79703924-8c78-4738-b0ee-f876b7461373,9f6578ec-1783-44c7-8ca7-0f2d1de60334,18,1.402638,1.403029,25.251003,primary,,USD,completed,,2025-05-19,,
4709,10,96806fa0-ee9b-4be7-b673-89d330e11242,9f6578ec-1783-44c7-8ca7-0f2d1de60334,9,1.403052,1.403236,12.628296,primary,,USD,completed,,2025-01-20,,
4710,10,667d0b10-b9ff-4b6f-a958-d19d4cad4d2b,9f6578ec-1783-44c7-8ca7-0f2d1de60334,28,1.403259,1.40388,39.299946,primary,,USD,completed,,2025-03-11,,
4711,10,4b80040f-07f2-415a-a4eb-1a2d0ca9c08e,9f6578ec-1783-44c7-8ca7-0f2d1de60334,43,1.403903,1.404869,60.388598,primary,,USD,completed,,2025-12-02,,
4712,10,0841eba7-d46b-4b83-912f-49b4c6675db5,9f6578ec-1783-44c7-8ca7-0f2d1de60334,4,1.404892,1.404961,5.619706,primary,,USD,completed,,2025-04-02,,
4713,10,d0ab458e-c555-411b-ad48-335801081d0a,9f6578ec-1783-44c7-8ca7-0f2d1de60334,17,1.404984,1.405352,23.887856,primary,,USD,completed,,2025-12-29,,
4714,10,d9718855-0349-4622-9492-cecb10bebfa3,9f6578ec-1783-44c7-8ca7-0f2d1de60334,8,1.405375,1.405536,11.243644,primary,,USD,completed,,2025-04-30,,
4715,10,f7864099-3368-4b6d-8949-b25168c97b15,9f6578ec-1783-44c7-8ca7-0f2d1de60334,41,1.405559,1.406479,57.646779,primary,,USD,completed,,2025-06-02,,
4716,10,09a5c068-9d12-43f9-82ab-dc46b00fcc33,9f6578ec-1783-44c7-8ca7-0f2d1de60334,41,1.406502,1.407422,57.685442,primary,,USD,completed,,2025-10-08,,
4717,10,b83a64be-f041-4ea8-871e-4f69bf2cc13b,9f6578ec-1783-44c7-8ca7-0f2d1de60334,32,1.407445,1.408158,45.049648,primary,,USD,completed,,2025-11-14,,
4718,10,fc088563-085e-4999-9bca-d762d0f65e5b,9f6578ec-1783-44c7-8ca7-0f2d1de60334,36,1.408181,1.408986,50.709006,primary,,USD,completed,,2025-12-17,,
4719,10,5d11bf50-31c9-47b6-8728-2e71955f9d9e,9f6578ec-1783-44c7-8ca7-0f2d1de60334,10,1.409009,1.409216,14.091125,primary,,USD,completed,,2025-08-10,,
4720,10,6051c5da-0771-441e-9dc5-3df78a887627,9f6578ec-1783-44c7-8ca7-0f2d1de60334,26,1.409239,1.409814,36.647689,primary,,USD,completed,,2025-03-14,,
4721,10,4dcb67d2-0329-4fe0-8d7c-ba5d171026b5,9f6578ec-1783-44c7-8ca7-0f2d1de60334,21,1.409837,1.410297,29.611407,primary,,USD,completed,,2025-11-14,,
4722,10,b918e1fd-ddfc-434a-be44-b31f7e72b6bd,9f6578ec-1783-44c7-8ca7-0f2d1de60334,26,1.41032,1.410895,36.675795,primary,,USD,completed,,2025-04-01,,
4723,10,5242b4b2-1294-42e3-82ad-e59ad950d54d,9f6578ec-1783-44c7-8ca7-0f2d1de60334,9,1.410918,1.411102,12.69909,primary,,USD,completed,,2025-05-01,,
4724,10,f5210bfb-a294-4433-a072-e1a51c5ee9c1,9f6578ec-1783-44c7-8ca7-0f2d1de60334,16,1.411125,1.41147,22.58076,primary,,USD,completed,,2025-07-03,,
4725,10,8411506c-d450-4332-bdb9-cf5a2a4f60fe,9f6578ec-1783-44c7-8ca7-0f2d1de60334,5,1.411493,1.411585,7.057695,primary,,USD,completed,,2025-10-23,,
4726,10,75b702aa-b4d3-487a-a67b-1f8a2eff732a,9f6578ec-1783-44c7-8ca7-0f2d1de60334,7,1.411608,1.411746,9.881739,primary,,USD,completed,,2025-12-03,,
4727,10,855c0425-c056-428b-921a-c407f9c5b577,9f6578ec-1783-44c7-8ca7-0f2d1de60334,15,1.411769,1.412091,21.17895,primary,,USD,completed,,2025-07-18,,
4728,10,c121c37b-991c-400e-82d1-1dd0f15e5e1b,9f6578ec-1783-44c7-8ca7-0f2d1de60334,7,1.412114,1.412252,9.885281,primary,,USD,completed,,2025-05-08,,
4729,10,dfdd1a4f-ebd3-411e-a9f9-3a9a943895b4,9f6578ec-1783-44c7-8ca7-0f2d1de60334,26,1.412275,1.41285,36.726625,primary,,USD,completed,,2025-03-13,,
4730,10,ca9e950c-4ec3-4f7c-9b88-bebabba35758,9f6578ec-1783-44c7-8ca7-0f2d1de60334,8,1.412873,1.413034,11.303628,primary,,USD,completed,,2025-08-06,,
4731,10,a2587dfb-fb67-422c-9061-20949d68c152,9f6578ec-1783-44c7-8ca7-0f2d1de60334,21,1.413057,1.413517,29.679027,primary,,USD,completed,,2025-04-06,,
4732,10,ed3dbe70-aea6-4356-8903-ee316085346d,9f6578ec-1783-44c7-8ca7-0f2d1de60334,35,1.41354,1.414322,49.487585,primary,,USD,completed,,2025-04-24,,
4733,10,8a1f023c-9e08-43df-a4ea-08e754559617,9f6578ec-1783-44c7-8ca7-0f2d1de60334,38,1.414345,1.415196,53.761279,primary,,USD,completed,,2025-11-22,,
4734,10,079e3340-9992-48a5-a3f7-71a5a18a7e56,9f6578ec-1783-44c7-8ca7-0f2d1de60334,25,1.415219,1.415771,35.387375,primary,,USD,completed,,2025-05-12,,
4735,10,f14520ff-ed75-4aa4-bff4-9d33738f52a9,9f6578ec-1783-44c7-8ca7-0f2d1de60334,37,1.415794,1.416622,52.399696,primary,,USD,completed,,2025-06-06,,
4736,10,4b21e00d-3e66-4c13-8122-29e31364c75a,9f6578ec-1783-44c7-8ca7-0f2d1de60334,4,1.416645,1.416714,5.666718,primary,,USD,completed,,2025-08-21,,
4737,10,16a7ed6e-c190-4ec9-87f6-e38bfc53d319,9f6578ec-1783-44c7-8ca7-0f2d1de60334,4,1.416737,1.416806,5.667086,primary,,USD,completed,,2025-04-10,,
4738,10,8ee04e0c-af27-40ab-99db-a05a972ec53b,9f6578ec-1783-44c7-8ca7-0f2d1de60334,30,1.416829,1.417496,42.514875,primary,,USD,completed,,2025-09-12,,
4739,10,10e33599-5260-486f-8ce3-8448c978da8f,9f6578ec-1783-44c7-8ca7-0f2d1de60334,44,1.417519,1.418508,62.392594,primary,,USD,completed,,2025-10-16,,
4740,10,2e920999-71a1-4273-97d6-4b9226b02235,9f6578ec-1783-44c7-8ca7-0f2d1de60334,49,1.418531,1.419635,69.535067,primary,,USD,completed,,2025-03-24,,
4741,10,9b75c2cb-f105-485f-b16d-b781aa6d21ee,9f6578ec-1783-44c7-8ca7-0f2d1de60334,42,1.419658,1.420601,59.645439,primary,,USD,completed,,2025-07-22,,
4742,10,0115c66b-2b60-445c-8555-2cd3172a1b81,9f6578ec-1783-44c7-8ca7-0f2d1de60334,32,1.420624,1.421337,45.471376,primary,,USD,completed,,2025-05-30,,
4743,10,738d8f4c-d68a-4c8e-93c0-43dca9525111,9f6578ec-1783-44c7-8ca7-0f2d1de60334,35,1.42136,1.422142,49.761285,primary,,USD,completed,,2025-01-27,,
4744,10,296b97b8-d139-4bec-8832-ad05bea58e90,9f6578ec-1783-44c7-8ca7-0f2d1de60334,32,1.422165,1.422878,45.520688,primary,,USD,completed,,2025-09-07,,
4745,10,df2f9325-441f-4040-b61d-b32b5ee25cd2,9f6578ec-1783-44c7-8ca7-0f2d1de60334,14,1.422901,1.4232,19.922707,primary,,USD,completed,,2025-01-26,,
4746,10,26a22c00-5433-41f4-a889-d8842fb5c8b5,9f6578ec-1783-44c7-8ca7-0f2d1de60334,4,1.423223,1.423292,5.69303,primary,,USD,completed,,2025-05-19,,
4747,10,562d40ce-6427-46be-82fc-5ac961168eca,9f6578ec-1783-44c7-8ca7-0f2d1de60334,30,1.423315,1.423982,42.709455,primary,,USD,completed,,2025-01-20,,
4748,10,b19efbce-1541-415a-a482-134bd5dea7f5,9f6578ec-1783-44c7-8ca7-0f2d1de60334,41,1.424005,1.424925,58.403065,primary,,USD,completed,,2025-03-14,,
4749,10,181b2a53-0a89-4eaa-89c8-f260ad9b7c07,9f6578ec-1783-44c7-8ca7-0f2d1de60334,2,1.424948,1.424971,2.849919,primary,,USD,completed,,2025-12-28,,
4750,10,347b398b-a3ea-44a7-ae49-cf062bac4c9e,9f6578ec-1783-44c7-8ca7-0f2d1de60334,6,1.424994,1.425109,8.550309,primary,,USD,completed,,2025-05-25,,
4751,10,47eb6132-4db5-4352-a482-1d3042b829de,9f6578ec-1783-44c7-8ca7-0f2d1de60334,26,1.425132,1.425707,37.060907,primary,,USD,completed,,2025-01-03,,
4752,10,072a1bd6-1c73-4adc-b042-8a2438d1e349,9f6578ec-1783-44c7-8ca7-0f2d1de60334,41,1.42573,1.42665,58.47379,primary,,USD,completed,,2025-05-12,,
4753,10,209ed17c-ab38-40d1-907d-2ab20d3705ee,9f6578ec-1783-44c7-8ca7-0f2d1de60334,19,1.426673,1.427087,27.11072,primary,,USD,completed,,2025-07-17,,
4754,10,9fc229d7-d149-438a-9906-d69d3db53aec,9f6578ec-1783-44c7-8ca7-0f2d1de60334,25,1.42711,1.427662,35.68465,primary,,USD,completed,,2025-08-11,,
4755,10,26a22c00-5433-41f4-a889-d8842fb5c8b5,9f6578ec-1783-44c7-8ca7-0f2d1de60334,11,1.427685,1.427915,15.7058,primary,,USD,completed,,2025-09-27,,
4756,10,d1635d3e-5b3e-47d1-856b-ac92cc640e86,9f6578ec-1783-44c7-8ca7-0f2d1de60334,2,1.427938,1.427961,2.855899,primary,,USD,completed,,2025-10-30,,
4757,10,b3cb4a8e-a5dd-4fc0-a690-094343d16a4e,9f6578ec-1783-44c7-8ca7-0f2d1de60334,23,1.427984,1.42849,32.849451,primary,,USD,completed,,2025-12-06,,
4758,10,b8d48075-7afe-45d4-accd-2ce5da438fe2,9f6578ec-1783-44c7-8ca7-0f2d1de60334,38,1.428513,1.429364,54.299663,primary,,USD,completed,,2025-04-08,,
4759,10,973fd29f-2ba0-47bf-b8b6-adc9ba4a199c,9f6578ec-1783-44c7-8ca7-0f2d1de60334,23,1.429387,1.429893,32.88172,primary,,USD,completed,,2025-04-04,,
